store,websites,sku,fitguide,description
"store_in,india_m_sv","app_in,india_m_web",RLW023,size chart 1,"This net lehenga showcases floral lace lining and curly hem. It includes a matching dupatta. It comes with a orange blouse/top adorned with extended net fabric. It has sweetheart neckline, crystals, bugle beads and velvet panels at the border. It features Mughal motifs embellished with crystals, beads, sequins and pearls all over and dori at the back with beaded tassels. Hidden zip at the side.<ul><li>Color: Orange</li><li>Measurement (inches): Blouse Length - 51"" , Lehenga Length - 44"" , Dupatta Length - 84"" , Width - 39"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW032XS,size chart 1,"This peach net lehenga features velvet and& lace panel at the hem. It includes a matching dupatta. It comes with a plum velvet halter neck blouse/top with extended net fabric and embroidered patterns with zari and sequins at the waist. It showcases zari work and floral applique work. Hidden zip at the side.<ul><li>Color: Peach, Plum</li><li>Measurement (inches): Blouse Length - 56"" , Lehenga Length - 44"", Dupatta Length - 98"" , Width - 43"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW032S,size chart 1,"This peach net lehenga features velvet and& lace panel at the hem. It includes a matching dupatta. It comes with a plum velvet halter neck blouse/top with extended net fabric and embroidered patterns with zari and sequins at the waist. It showcases zari work and floral applique work. Hidden zip at the side.<ul><li>Color: Peach, Plum</li><li>Measurement (inches): Blouse Length - 56"" , Lehenga Length - 44"", Dupatta Length - 98"" , Width - 43"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW032M,size chart 1,"This peach net lehenga features velvet and& lace panel at the hem. It includes a matching dupatta. It comes with a plum velvet halter neck blouse/top with extended net fabric and embroidered patterns with zari and sequins at the waist. It showcases zari work and floral applique work. Hidden zip at the side.<ul><li>Color: Peach, Plum</li><li>Measurement (inches): Blouse Length - 56"" , Lehenga Length - 44"", Dupatta Length - 98"" , Width - 43"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW032L,size chart 1,"This peach net lehenga features velvet and& lace panel at the hem. It includes a matching dupatta. It comes with a plum velvet halter neck blouse/top with extended net fabric and embroidered patterns with zari and sequins at the waist. It showcases zari work and floral applique work. Hidden zip at the side.<ul><li>Color: Peach, Plum</li><li>Measurement (inches): Blouse Length - 56"" , Lehenga Length - 44"", Dupatta Length - 98"" , Width - 43"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW032XL,size chart 1,"This peach net lehenga features velvet and& lace panel at the hem. It includes a matching dupatta. It comes with a plum velvet halter neck blouse/top with extended net fabric and embroidered patterns with zari and sequins at the waist. It showcases zari work and floral applique work. Hidden zip at the side.<ul><li>Color: Peach, Plum</li><li>Measurement (inches): Blouse Length - 56"" , Lehenga Length - 44"", Dupatta Length - 98"" , Width - 43"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW032,size chart 1,"This peach net lehenga features velvet and& lace panel at the hem. It includes a matching dupatta. It comes with a plum velvet halter neck blouse/top with extended net fabric and embroidered patterns with zari and sequins at the waist. It showcases zari work and floral applique work. Hidden zip at the side.<ul><li>Color: Peach, Plum</li><li>Measurement (inches): Blouse Length - 56"" , Lehenga Length - 44"", Dupatta Length - 98"" , Width - 43"" (standard for all sizes)</li><li>Material: Net, Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW034XS,size chart 1,"This net lehenga showcases lame panel at the border. It includes a matching dupatta. It comes with a red blouse/top with extended net fabric and long sleeves with embroidered patterns, crystals and bugle beads. It has zari with crystals at the border and embroidered patterns with crystals and bugle beads all over. Hidden zip at the side.<ul><li>Color: Red</li><li>Measurement (inches): Blouse Length - 54"" , Lehenga Length - 44"" , Dupatta Length - 100"" , Width - 41"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW034S,size chart 1,"This net lehenga showcases lame panel at the border. It includes a matching dupatta. It comes with a red blouse/top with extended net fabric and long sleeves with embroidered patterns, crystals and bugle beads. It has zari with crystals at the border and embroidered patterns with crystals and bugle beads all over. Hidden zip at the side.<ul><li>Color: Red</li><li>Measurement (inches): Blouse Length - 54"" , Lehenga Length - 44"" , Dupatta Length - 100"" , Width - 41"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW034M,size chart 1,"This net lehenga showcases lame panel at the border. It includes a matching dupatta. It comes with a red blouse/top with extended net fabric and long sleeves with embroidered patterns, crystals and bugle beads. It has zari with crystals at the border and embroidered patterns with crystals and bugle beads all over. Hidden zip at the side.<ul><li>Color: Red</li><li>Measurement (inches): Blouse Length - 54"" , Lehenga Length - 44"" , Dupatta Length - 100"" , Width - 41"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW034L,size chart 1,"This net lehenga showcases lame panel at the border. It includes a matching dupatta. It comes with a red blouse/top with extended net fabric and long sleeves with embroidered patterns, crystals and bugle beads. It has zari with crystals at the border and embroidered patterns with crystals and bugle beads all over. Hidden zip at the side.<ul><li>Color: Red</li><li>Measurement (inches): Blouse Length - 54"" , Lehenga Length - 44"" , Dupatta Length - 100"" , Width - 41"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW034XL,size chart 1,"This net lehenga showcases lame panel at the border. It includes a matching dupatta. It comes with a red blouse/top with extended net fabric and long sleeves with embroidered patterns, crystals and bugle beads. It has zari with crystals at the border and embroidered patterns with crystals and bugle beads all over. Hidden zip at the side.<ul><li>Color: Red</li><li>Measurement (inches): Blouse Length - 54"" , Lehenga Length - 44"" , Dupatta Length - 100"" , Width - 41"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW034,size chart 1,"This net lehenga showcases lame panel at the border. It includes a matching dupatta. It comes with a red blouse/top with extended net fabric and long sleeves with embroidered patterns, crystals and bugle beads. It has zari with crystals at the border and embroidered patterns with crystals and bugle beads all over. Hidden zip at the side.<ul><li>Color: Red</li><li>Measurement (inches): Blouse Length - 54"" , Lehenga Length - 44"" , Dupatta Length - 100"" , Width - 41"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW022XS,size chart 1,"This pink velvet lehenga showcases lurex and metallic threadwork panels and Mughal motifs adorned with crystals and metallic threadwork. It has violet velvet and gota patti panel at the border. It includes a matching dupatta. It comes with a violet blouse embellished with crystals and bugle beads. Hidden zip at the side.<ul><li>Color: Pink, Violet</li><li>Measurement (inches): Blouse Length - 14"" , Lehenga Length - 42"" , Dupatta Length - 92"" , Width - 39"" (standard for all sizes)</li><li>Material: Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW022S,size chart 1,"This pink velvet lehenga showcases lurex and metallic threadwork panels and Mughal motifs adorned with crystals and metallic threadwork. It has violet velvet and gota patti panel at the border. It includes a matching dupatta. It comes with a violet blouse embellished with crystals and bugle beads. Hidden zip at the side.<ul><li>Color: Pink, Violet</li><li>Measurement (inches): Blouse Length - 14"" , Lehenga Length - 42"" , Dupatta Length - 92"" , Width - 39"" (standard for all sizes)</li><li>Material: Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW022M,size chart 1,"This pink velvet lehenga showcases lurex and metallic threadwork panels and Mughal motifs adorned with crystals and metallic threadwork. It has violet velvet and gota patti panel at the border. It includes a matching dupatta. It comes with a violet blouse embellished with crystals and bugle beads. Hidden zip at the side.<ul><li>Color: Pink, Violet</li><li>Measurement (inches): Blouse Length - 14"" , Lehenga Length - 42"" , Dupatta Length - 92"" , Width - 39"" (standard for all sizes)</li><li>Material: Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW022L,size chart 1,"This pink velvet lehenga showcases lurex and metallic threadwork panels and Mughal motifs adorned with crystals and metallic threadwork. It has violet velvet and gota patti panel at the border. It includes a matching dupatta. It comes with a violet blouse embellished with crystals and bugle beads. Hidden zip at the side.<ul><li>Color: Pink, Violet</li><li>Measurement (inches): Blouse Length - 14"" , Lehenga Length - 42"" , Dupatta Length - 92"" , Width - 39"" (standard for all sizes)</li><li>Material: Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW022XL,size chart 1,"This pink velvet lehenga showcases lurex and metallic threadwork panels and Mughal motifs adorned with crystals and metallic threadwork. It has violet velvet and gota patti panel at the border. It includes a matching dupatta. It comes with a violet blouse embellished with crystals and bugle beads. Hidden zip at the side.<ul><li>Color: Pink, Violet</li><li>Measurement (inches): Blouse Length - 14"" , Lehenga Length - 42"" , Dupatta Length - 92"" , Width - 39"" (standard for all sizes)</li><li>Material: Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW022,size chart 1,"This pink velvet lehenga showcases lurex and metallic threadwork panels and Mughal motifs adorned with crystals and metallic threadwork. It has violet velvet and gota patti panel at the border. It includes a matching dupatta. It comes with a violet blouse embellished with crystals and bugle beads. Hidden zip at the side.<ul><li>Color: Pink, Violet</li><li>Measurement (inches): Blouse Length - 14"" , Lehenga Length - 42"" , Dupatta Length - 92"" , Width - 39"" (standard for all sizes)</li><li>Material: Velvet</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RLW027XS,size chart 1,"This white net lehenga with embroidered patterns showcases crystals adorned with bugle beads and pearl panels around the hip. It has fuchsia and orange panel at the border. It includes a matching dupatta. It comes with a orange blouse with fuchsia yoke, featuring sweetheart neckline with embroidered patterns, zari, pearls and bugle beads. It has dori at the back with beaded tassels. Hidden zip at the side.<ul><li>Color: White, Orange, Pink</li><li>Measurement (inches): Blouse Length - 14"" , Lehenga Length - 43"" , Dupatta Length - 96"" , Width - 39"" (standard for all sizes)</li><li>Material: Net</li><li>Wash Care: Dry Clean Only</li></ul>"
